0,1,2
20906,blonde hair,blue eyes
20907,black eyes,black hair
20908,blue eyes,pink hair
20909,black eyes,brown hair
20910,blonde hair,blue eyes
20911,blonde hair,blue eyes
20912,green eyes,pink hair
20913,pink eyes,pink hair
20914,green eyes,green hair
20915,blonde hair,blue eyes
20916,purple hair,red eyes
20917,blonde hair,yellow eyes
20918,brown eyes,brown hair
20919,blue eyes,purple hair
20920,black eyes,blonde hair
20921,pink hair,red eyes
20922,blonde hair,purple eyes
20923,green eyes,red hair
20924,blue eyes,pink hair
20925,blue eyes,brown hair
20926,black eyes,blonde hair
20927,brown hair,red eyes
20928,blonde hair,blue eyes
20929,blonde hair,red eyes
20930,blonde hair,red eyes
20931,pink hair,purple eyes
20932,red eyes,white hair
20933,red eyes,red hair
20934,blue eyes,purple hair
20935,blonde hair,green eyes
20936,blonde hair,blue eyes
20937,blue eyes,pink hair
20938,blonde hair,blue eyes
20939,blue eyes,purple hair
20940,red eyes,white hair
20941,brown eyes,brown hair
20942,blonde hair,blue eyes
20943,brown eyes,brown hair
20944,blue eyes,pink hair
20945,blonde hair,blue eyes
20946,pink eyes,pink hair
20947,aqua eyes,aqua hair
20948,blonde hair,red eyes
20949,blue eyes,green hair
20950,black eyes,red hair
20951,black hair,red eyes
20952,blonde hair,blue eyes
20953,blue eyes,orange hair
20954,blonde hair,blue eyes
20955,brown eyes,brown hair
20956,blonde hair,green eyes
20957,brown hair,red eyes
20958,blonde hair,blue eyes
20959,blonde hair,red eyes
20960,red eyes,red hair
20961,pink hair,purple eyes
20962,purple hair,red eyes
20963,green eyes,orange hair
20964,blonde hair,blue eyes
20965,blonde hair,red eyes
20966,black hair,red eyes
20967,blonde hair,blue eyes
20968,blonde hair,red eyes
20969,blue hair,purple eyes
20970,pink hair,red eyes
20971,purple hair,red eyes
20972,red eyes,red hair
20973,purple eyes,purple hair
20974,blue eyes,pink hair
20975,brown eyes,brown hair
20976,blue eyes,green hair
20977,blue eyes,brown hair
20978,aqua eyes,aqua hair
20979,blonde hair,yellow eyes
20980,red eyes,red hair
20981,blonde hair,blue eyes
20982,pink hair,red eyes
20983,blue hair,green eyes
20984,blue eyes,orange hair
20985,green eyes,green hair
20986,green eyes,pink hair
20987,blonde hair,red eyes
20988,green eyes,red hair
20989,black hair,blue eyes
20990,blue eyes,pink hair
20991,brown eyes,brown hair
20992,blue eyes,pink hair
20993,blue eyes,blue hair
20994,blue eyes,white hair
20995,blue eyes,pink hair
20996,blue eyes,blue hair
20997,green eyes,pink hair
20998,black hair,brown eyes
20999,blonde hair,red eyes
21000,pink hair,red eyes
21001,purple hair,yellow eyes
21002,purple eyes,white hair
21003,blonde hair,blue eyes
21004,blonde hair,brown eyes
21005,purple eyes,purple hair
21006,green eyes,green hair
21007,red eyes,white hair
21008,black hair,red eyes
21009,blonde hair,green eyes
21010,black eyes,white hair
21011,brown eyes,brown hair
21012,red eyes,white hair
21013,pink hair,red eyes
21014,blonde hair,blue eyes
21015,brown eyes,brown hair
21016,black hair,red eyes
21017,purple hair,red eyes
21018,blue eyes,pink hair
21019,brown hair,green eyes
21020,blue eyes,pink hair
21021,blonde hair,blue eyes
21022,brown eyes,brown hair
21023,blue eyes,pink hair
21024,black hair,purple eyes
21025,blue eyes,pink hair
21026,purple eyes,purple hair
21027,blonde hair,green eyes
21028,brown eyes,purple hair
21029,blonde hair,red eyes
21030,blue eyes,brown hair
21031,blonde hair,blue eyes
21032,blonde hair,blue eyes
21033,blue eyes,red hair
21034,red eyes,white hair
21035,blonde hair,green eyes
21036,black hair,brown eyes
21037,aqua eyes,aqua hair
21038,blue eyes,purple hair
21039,brown hair,red eyes
21040,black hair,red eyes
21041,pink hair,purple eyes
21042,blonde hair,blue eyes
21043,red eyes,red hair
21044,brown eyes,brown hair
21045,blue hair,red eyes
21046,black hair,purple eyes
21047,blonde hair,blue eyes
21048,green eyes,green hair
21049,purple eyes,red hair
21050,blonde hair,red eyes
21051,black hair,red eyes
21052,black hair,red eyes
21053,blue eyes,pink hair
21054,blonde hair,red eyes
21055,black eyes,blue hair
21056,blonde hair,purple eyes
21057,blonde hair,blue eyes
21058,green hair,red eyes
21059,brown hair,red eyes
21060,black hair,blue eyes
21061,blue eyes,purple hair
21062,blonde hair,red eyes
21063,blue eyes,brown hair
21064,black hair,red eyes
21065,black hair,red eyes
21066,purple eyes,purple hair
21067,green eyes,purple hair
21068,blue eyes,purple hair
21069,blonde hair,red eyes
21070,pink eyes,pink hair
21071,blue eyes,red hair
21072,blonde hair,green eyes
21073,purple hair,red eyes
21074,black hair,brown eyes
21075,blonde hair,red eyes
21076,blonde hair,red eyes
21077,blonde hair,blue eyes
21078,blonde hair,red eyes
21079,blonde hair,blue eyes
21080,red eyes,red hair
21081,brown eyes,brown hair
21082,green eyes,green hair
21083,black hair,red eyes
21084,green eyes,red hair
21085,blue eyes,pink hair
21086,pink eyes,pink hair
21087,red eyes,red hair
21088,purple eyes,purple hair
21089,black hair,red eyes
21090,blue hair,purple eyes
21091,blue eyes,red hair
21092,blonde hair,blue eyes
21093,blue eyes,blue hair
21094,blonde hair,blue eyes
21095,blue eyes,red hair
21096,brown hair,red eyes
21097,blonde hair,blue eyes
21098,purple eyes,purple hair
21099,brown hair,green eyes
21100,brown hair,green eyes
21101,red eyes,red hair
21102,blonde hair,blue eyes
21103,blonde hair,blue eyes
21104,brown hair,red eyes
21105,blue hair,red eyes
21106,blonde hair,green eyes
21107,pink hair,red eyes
21108,blue eyes,blue hair
21109,blonde hair,blue eyes
21110,black eyes,brown hair
21111,pink hair,purple eyes
21112,blue eyes,pink hair
21113,brown eyes,brown hair
21114,pink hair,purple eyes
21115,green eyes,pink hair
21116,green eyes,red hair
21117,brown eyes,brown hair
21118,blonde hair,green eyes
21119,aqua hair,blue eyes
21120,black hair,red eyes
21121,blue hair,red eyes
21122,blue eyes,brown hair
21123,red eyes,red hair
21124,blonde hair,red eyes
21125,purple eyes,purple hair
21126,brown hair,red eyes
21127,blue eyes,brown hair
21128,blonde hair,green eyes
21129,black eyes,blue hair
21130,pink hair,red eyes
21131,purple eyes,purple hair
21132,red eyes,red hair
21133,blonde hair,green eyes
21134,blue eyes,pink hair
21135,black eyes,brown hair
21136,purple eyes,purple hair
21137,blonde hair,blue eyes
21138,brown hair,red eyes
21139,black eyes,brown hair
21140,black eyes,red hair
21141,brown eyes,brown hair
21142,brown hair,purple eyes
21143,blonde hair,green eyes
21144,blonde hair,blue eyes
21145,green eyes,green hair
21146,blonde hair,green eyes
21147,blonde hair,green eyes
21148,aqua eyes,aqua hair
21149,blue eyes,blue hair
21150,black eyes,brown hair
21151,blonde hair,blue eyes
21152,blonde hair,red eyes
21153,black eyes,blue hair
21154,blue eyes,pink hair
21155,black hair,purple eyes
21156,brown eyes,brown hair
21157,pink hair,red eyes
21158,blue eyes,orange hair
21159,red eyes,red hair
21160,pink hair,red eyes
21161,green eyes,red hair
21162,green eyes,green hair
21163,blonde hair,green eyes
21164,brown eyes,brown hair
21165,brown hair,green eyes
21166,black eyes,black hair
21167,black eyes,red hair
21168,blonde hair,blue eyes
21169,black hair,red eyes
21170,black hair,red eyes
21171,black hair,red eyes
21172,blonde hair,blue eyes
21173,blonde hair,red eyes
21174,pink hair,red eyes
21175,blue eyes,purple hair
21176,brown eyes,brown hair
21177,pink hair,red eyes
21178,blonde hair,brown eyes
21179,blonde hair,blue eyes
21180,blue eyes,blue hair
21181,blue eyes,pink hair
21182,blue eyes,red hair
21183,brown hair,red eyes
21184,brown hair,green eyes
21185,blue hair,brown eyes
21186,blue eyes,white hair
21187,brown eyes,brown hair
21188,blonde hair,red eyes
21189,purple eyes,purple hair
21190,blue eyes,brown hair
21191,brown hair,green eyes
21192,blue hair,purple eyes
21193,brown eyes,brown hair
21194,blue eyes,pink hair
21195,brown eyes,brown hair
21196,blue eyes,blue hair
21197,blonde hair,blue eyes
21198,blue eyes,brown hair
21199,blonde hair,blue eyes
21200,red eyes,red hair
21201,green eyes,pink hair
21202,white hair,yellow eyes
21203,black eyes,black hair
21204,blonde hair,blue eyes
21205,blue eyes,purple hair
21206,blonde hair,green eyes
21207,blonde hair,brown eyes
21208,blue eyes,brown hair
21209,pink hair,red eyes
21210,blue eyes,pink hair
21211,red eyes,white hair
21212,blue eyes,white hair
21213,blue eyes,pink hair
21214,blonde hair,brown eyes
21215,black hair,brown eyes
21216,green eyes,green hair
21217,blonde hair,blue eyes
21218,blonde hair,blue eyes
21219,blue eyes,purple hair
21220,blue eyes,orange hair
21221,blonde hair,blue eyes
21222,brown hair,green eyes
21223,blue eyes,pink hair
21224,blue eyes,blue hair
21225,brown hair,green eyes
21226,black hair,red eyes
21227,blue hair,red eyes
21228,purple eyes,purple hair
21229,blue hair,brown eyes
21230,blonde hair,purple eyes
21231,blue eyes,blue hair
21232,blue eyes,brown hair
21233,black hair,blue eyes
21234,green eyes,green hair
21235,brown hair,green eyes
21236,blonde hair,red eyes
21237,blue eyes,pink hair
21238,blue eyes,brown hair
21239,purple hair,red eyes
21240,brown eyes,brown hair
21241,orange hair,red eyes
21242,black hair,red eyes
21243,blue eyes,blue hair
21244,green eyes,green hair
21245,blonde hair,brown eyes
21246,blonde hair,blue eyes
21247,red eyes,red hair
21248,purple hair,red eyes
21249,black hair,red eyes
21250,brown eyes,brown hair
21251,blonde hair,blue eyes
21252,brown eyes,brown hair
21253,green eyes,green hair
21254,blue eyes,blue hair
21255,blue eyes,green hair
21256,red eyes,red hair
21257,purple hair,red eyes
21258,purple eyes,purple hair
21259,purple eyes,purple hair
21260,blue eyes,purple hair
21261,black eyes,black hair
21262,purple hair,red eyes
21263,blonde hair,yellow eyes
21264,blonde hair,red eyes
21265,blue eyes,blue hair
21266,black hair,blue eyes
21267,blonde hair,green eyes
21268,brown eyes,brown hair
21269,blonde hair,blue eyes
21270,blonde hair,blue eyes
21271,blonde hair,brown eyes
21272,black hair,red eyes
21273,blonde hair,red eyes
21274,blue eyes,red hair
21275,brown hair,green eyes
21276,pink hair,purple eyes
21277,blonde hair,green eyes
21278,red eyes,red hair
21279,blue hair,purple eyes
21280,brown eyes,brown hair
21281,black hair,blue eyes
21282,blonde hair,red eyes
21283,brown eyes,brown hair
21284,pink hair,red eyes
21285,brown eyes,red hair
21286,blue eyes,pink hair
21287,brown eyes,brown hair
21288,green eyes,red hair
21289,blue hair,red eyes
21290,purple eyes,purple hair
21291,blue eyes,purple hair
21292,blonde hair,blue eyes
21293,green eyes,green hair
21294,aqua hair,green eyes
21295,purple eyes,purple hair
21296,blonde hair,blue eyes
21297,blue eyes,blue hair
21298,black hair,red eyes
21299,purple hair,red eyes
21300,green hair,red eyes
21301,black hair,blue eyes
21302,blonde hair,green eyes
21303,blue eyes,blue hair
21304,blue eyes,blue hair
21305,blue eyes,brown hair
21306,blue eyes,blue hair
21307,pink hair,purple eyes
21308,black hair,red eyes
21309,blue eyes,blue hair
21310,pink hair,purple eyes
21311,black eyes,brown hair
21312,blonde hair,blue eyes
21313,black eyes,pink hair
21314,blonde hair,red eyes
21315,brown hair,green eyes
21316,brown eyes,brown hair
21317,brown eyes,purple hair
21318,blonde hair,green eyes
21319,pink hair,red eyes
21320,blonde hair,blue eyes
21321,blue eyes,brown hair
21322,pink hair,purple eyes
21323,blonde hair,blue eyes
21324,blonde hair,blue eyes
21325,black eyes,brown hair
21326,blue eyes,pink hair
21327,blonde hair,red eyes
21328,brown eyes,brown hair
21329,brown eyes,brown hair
21330,black eyes,black hair
21331,blonde hair,blue eyes
21332,blue eyes,pink hair
21333,brown eyes,brown hair
21334,blue eyes,pink hair
21335,blonde hair,blue eyes
21336,black hair,blue eyes
21337,blonde hair,blue eyes
21338,black eyes,black hair
21339,black eyes,green hair
21340,red eyes,red hair
21341,purple hair,red eyes
21342,brown eyes,brown hair
21343,blonde hair,blue eyes
21344,purple eyes,purple hair
21345,green eyes,red hair
21346,blue hair,green eyes
21347,brown eyes,brown hair
21348,black hair,red eyes
21349,blonde hair,red eyes
21350,brown eyes,brown hair
21351,purple eyes,purple hair
21352,black hair,purple eyes
21353,aqua hair,blue eyes
21354,blonde hair,blue eyes
21355,blonde hair,blue eyes
21356,black eyes,black hair
21357,red eyes,white hair
21358,green eyes,purple hair
21359,blue eyes,blue hair
21360,black hair,brown eyes
21361,green hair,red eyes
21362,black eyes,black hair
21363,purple eyes,purple hair
21364,blue eyes,white hair
21365,blonde hair,red eyes
21366,blue hair,green eyes
21367,pink hair,red eyes
21368,blonde hair,blue eyes
21369,blue eyes,purple hair
21370,blue eyes,pink hair
21371,blonde hair,blue eyes
21372,pink hair,purple eyes
21373,purple eyes,purple hair
21374,purple hair,red eyes
21375,blonde hair,blue eyes
21376,blue eyes,brown hair
21377,blonde hair,brown eyes
21378,green eyes,pink hair
21379,blue eyes,purple hair
21380,brown hair,green eyes
21381,brown hair,red eyes
21382,blue eyes,pink hair
21383,green eyes,purple hair
21384,brown hair,red eyes
21385,blonde hair,red eyes
21386,purple hair,red eyes
21387,brown eyes,red hair
21388,black hair,purple eyes
21389,brown eyes,brown hair
21390,blue eyes,pink hair
21391,blonde hair,blue eyes
21392,pink hair,red eyes
21393,blue eyes,red hair
21394,pink eyes,pink hair
21395,blonde hair,red eyes
21396,aqua hair,green eyes
21397,blonde hair,blue eyes
21398,green eyes,pink hair
21399,blonde hair,blue eyes
21400,brown eyes,brown hair
21401,pink eyes,pink hair
21402,purple hair,red eyes
21403,blue eyes,pink hair
21404,green eyes,pink hair
21405,blonde hair,red eyes
21406,green eyes,pink hair
21407,purple eyes,purple hair
21408,blonde hair,purple eyes
21409,blonde hair,purple eyes
21410,blue eyes,purple hair
21411,black hair,red eyes
21412,brown eyes,brown hair
21413,blue eyes,purple hair
21414,brown hair,green eyes
21415,blue eyes,purple hair
21416,brown hair,red eyes
21417,blue eyes,white hair
21418,brown eyes,brown hair
21419,purple eyes,purple hair
21420,brown eyes,brown hair
21421,blue eyes,red hair
21422,blue eyes,pink hair
21423,purple eyes,purple hair
21424,blue eyes,brown hair
21425,red eyes,white hair
21426,green hair,red eyes
21427,brown eyes,brown hair
21428,brown hair,red eyes
21429,brown eyes,brown hair
21430,aqua eyes,aqua hair
21431,blue eyes,pink hair
21432,brown eyes,red hair
21433,blonde hair,blue eyes
21434,pink hair,red eyes
21435,blonde hair,green eyes
21436,blonde hair,blue eyes
21437,blonde hair,blue eyes
21438,brown hair,green eyes
21439,red eyes,white hair
21440,purple hair,red eyes
21441,brown hair,purple eyes
21442,red eyes,white hair
21443,aqua hair,blue eyes
21444,purple eyes,purple hair
21445,blonde hair,blue eyes
21446,blue hair,red eyes
21447,blonde hair,blue eyes
21448,blonde hair,blue eyes
21449,blue hair,brown eyes
21450,purple hair,red eyes
21451,brown eyes,brown hair
21452,blonde hair,red eyes
21453,brown eyes,white hair
21454,blue hair,red eyes
21455,blonde hair,blue eyes
21456,blonde hair,blue eyes
21457,blonde hair,red eyes
21458,green eyes,green hair
21459,blue eyes,purple hair
21460,blue eyes,green hair
21461,blonde hair,green eyes
21462,brown eyes,purple hair
21463,black hair,red eyes
21464,blonde hair,blue eyes
21465,purple hair,red eyes
21466,black hair,red eyes
21467,blue hair,red eyes
21468,pink hair,purple eyes
21469,blonde hair,purple eyes
21470,blue eyes,purple hair
21471,blonde hair,red eyes
21472,green eyes,green hair
21473,green eyes,red hair
21474,blonde hair,blue eyes
